random-80-320.xml	glpk-80-320.xml	random-90-405.xml	glpk-90-405.xml	random-100-500.xml	glpk-100-500.xml	random-100-100.xml	glpk-100-100.xml	random-100-200.xml	glpk-100-200.xml	random-100-1000.xml	glpk-100-1000.xml	
0.559722222222222	0.5791666666666667	0.5166666666666666	0.5288888888888889	0.4627272727272728	0.49363636363636376	0.8166666666666671	0.836666666666667	0.7260000000000004	0.7260000000000004	0.35952380952380947	0.3533333333333334
0.5597222222222222	0.5791666666666667	0.5288888888888889	0.5255555555555556	0.49000000000000005	0.4972727272727273	0.8300000000000004	0.836666666666667	0.6820000000000004	0.7260000000000004	0.36095238095238097	0.350952380952381
0.5347222222222223	0.5791666666666667	0.5022222222222223	0.5288888888888889	0.4536363636363637	0.48454545454545467	0.8300000000000003	0.836666666666667	0.7180000000000004	0.7260000000000004	0.34571428571428575	0.3761904761904762
0.5347222222222222	0.5791666666666667	0.528888888888889	0.5288888888888889	0.4818181818181818	0.49454545454545457	0.8300000000000004	0.836666666666667	0.7120000000000004	0.7260000000000004	0.360952380952381	0.37285714285714294
0.5444444444444445	0.5791666666666667	0.5188888888888888	0.5288888888888889	0.4981818181818182	0.49090909090909096	0.836666666666667	0.836666666666667	0.7260000000000004	0.7260000000000004	0.36285714285714293	0.3319047619047619
0.5791666666666666	0.5708333333333333	0.5044444444444445	0.518888888888889	0.4763636363636364	0.4827272727272727	0.8133333333333338	0.836666666666667	0.7160000000000004	0.7260000000000004	0.3695238095238095	0.380952380952381
0.5430555555555555	0.5791666666666667	0.5022222222222223	0.518888888888889	0.4790909090909092	0.4972727272727273	0.816666666666667	0.836666666666667	0.7140000000000004	0.7260000000000004	0.35571428571428576	0.37285714285714294
0.5736111111111111	0.5791666666666666	0.5222222222222223	0.528888888888889	0.48727272727272736	0.4881818181818182	0.8133333333333338	0.836666666666667	0.7260000000000004	0.7260000000000004	0.34619047619047627	0.35238095238095246
0.5430555555555555	0.5791666666666667	0.5255555555555556	0.5277777777777779	0.47909090909090907	0.48818181818181816	0.836666666666667	0.836666666666667	0.7000000000000004	0.7260000000000004	0.3490476190476191	0.3523809523809524
0.5791666666666666	0.5791666666666667	0.5122222222222224	0.528888888888889	0.4881818181818182	0.49272727272727274	0.8200000000000004	0.836666666666667	0.6880000000000004	0.7260000000000004	0.3452380952380953	0.3628571428571429
0.5791666666666667	0.5791666666666667	0.5288888888888889	0.528888888888889	0.47636363636363643	0.49272727272727274	0.836666666666667	0.836666666666667	0.7220000000000004	0.7260000000000004	0.3561904761904763	0.36095238095238097
0.5500000000000002	0.5791666666666667	0.49555555555555564	0.5288888888888889	0.480909090909091	0.49090909090909096	0.8333333333333337	0.836666666666667	0.7040000000000004	0.7260000000000004	0.3480952380952382	0.3390476190476191
