Known optimum reached.
130,0.7633333333333336
506,0.7633333333333338
969,0.7633333333333338
1479,0.826666666666667
1891,0.826666666666667
2418,0.826666666666667
2988,0.836666666666667
Known optimum reached.
130,0.7866666666666668
503,0.7866666666666668
965,0.7866666666666668
1480,0.836666666666667
Known optimum reached.
128,0.7833333333333338
501,0.7833333333333338
962,0.7833333333333338
1475,0.836666666666667
Known optimum reached.
128,0.7766666666666668
503,0.7766666666666668
961,0.7766666666666668
1473,0.8133333333333336
1873,0.8133333333333336
2378,0.8133333333333336
2930,0.836666666666667
Known optimum reached.
131,0.79
505,0.79
974,0.79
1482,0.8300000000000004
1880,0.8300000000000004
2388,0.8300000000000004
2944,0.836666666666667
Known optimum reached.
128,0.7700000000000001
492,0.7700000000000001
943,0.7700000000000001
1438,0.8233333333333337
1839,0.8233333333333337
2340,0.8233333333333337
2892,0.836666666666667
Known optimum reached.
132,0.8000000000000003
504,0.8000000000000003
955,0.8000000000000003
1462,0.836666666666667
Known optimum reached.
129,0.8000000000000002
510,0.8000000000000002
982,0.8000000000000002
1505,0.836666666666667
Known optimum reached.
129,0.7633333333333335
497,0.7633333333333335
952,0.7633333333333335
1459,0.8066666666666669
1857,0.8066666666666669
2360,0.8066666666666669
2910,0.836666666666667
Known optimum reached.
127,0.7733333333333338
498,0.7733333333333338
958,0.7733333333333338
1480,0.8133333333333337
1881,0.8133333333333337
2389,0.8133333333333337
2943,0.8200000000000004
3378,0.8200000000000004
3931,0.8200000000000004
4543,0.8200000000000004
5007,0.8200000000000004
5609,0.8200000000000004
6256,0.836666666666667
Known optimum reached.
127,0.7800000000000007
501,0.7800000000000007
969,0.7800000000000007
1475,0.8333333333333337
1879,0.8333333333333337
2399,0.8333333333333337
2963,0.836666666666667
Known optimum reached.
130,0.7866666666666668
506,0.7866666666666668
968,0.7866666666666668
1481,0.836666666666667
Known optimum reached.
128,0.7833333333333337
495,0.7833333333333337
957,0.7833333333333337
1474,0.8166666666666671
1878,0.8166666666666671
2389,0.8166666666666671
2956,0.836666666666667
Known optimum reached.
129,0.7666666666666667
501,0.7666666666666667
960,0.7666666666666667
1468,0.836666666666667
Known optimum reached.
127,0.7600000000000002
493,0.7600000000000002
950,0.7600000000000002
1450,0.816666666666667
1847,0.816666666666667
2348,0.816666666666667
2905,0.8300000000000004
3336,0.8300000000000004
3887,0.8300000000000004
4489,0.836666666666667
Known optimum reached.
131,0.7600000000000003
497,0.7600000000000003
962,0.7600000000000003
1462,0.8233333333333337
1862,0.8233333333333337
2368,0.8233333333333337
2933,0.836666666666667
Known optimum reached.
126,0.7766666666666666
492,0.7766666666666666
955,0.7766666666666666
1464,0.8300000000000003
1867,0.8300000000000003
2390,0.8300000000000003
2960,0.836666666666667
Known optimum reached.
127,0.7800000000000004
498,0.7800000000000004
953,0.7800000000000004
1460,0.8266666666666671
1865,0.8266666666666671
2371,0.8266666666666671
2932,0.836666666666667
Maximum time exceeded.
131,0.7666666666666667
499,0.7666666666666667
959,0.7666666666666667
1466,0.8100000000000004
1870,0.8100000000000004
2383,0.8100000000000004
2931,0.8100000000000004
3363,0.8100000000000004
3914,0.8100000000000004
4523,0.8333333333333337
4997,0.8333333333333337
5600,0.8333333333333337
6257,0.8333333333333337
6752,0.8333333333333337
7402,0.8333333333333337
8111,0.8333333333333337
8644,0.8333333333333337
9361,0.8333333333333337
10120,0.8333333333333337
Known optimum reached.
131,0.7866666666666668
500,0.7866666666666668
951,0.7866666666666668
1455,0.836666666666667
