Maximum time exceeded.
85,0.3004761904761904
704,0.30047619047619045
1074,0.28095238095238095
2872,0.3490476190476191
3434,0.3490476190476191
5274,0.3490476190476191
5850,0.3490476190476191
7435,0.3528571428571429
8119,0.3528571428571429
8551,0.3157142857142857
10401,0.3695238095238096
Maximum time exceeded.
100,0.3257142857142857
725,0.3257142857142857
1095,0.29238095238095246
2866,0.34238095238095245
3439,0.34238095238095245
5251,0.36000000000000004
5838,0.36000000000000004
7447,0.36000000000000004
8135,0.36000000000000004
8569,0.32476190476190475
10446,0.360952380952381
Known optimum reached.
93,0.36047619047619056
734,0.36047619047619056
1119,0.3214285714285714
2552,0.380952380952381
Maximum time exceeded.
86,0.31809523809523804
727,0.3180952380952381
1119,0.2885714285714286
2942,0.3323809523809524
3518,0.3323809523809524
5376,0.3528571428571429
5975,0.3528571428571429
7586,0.3528571428571429
8284,0.3528571428571429
8724,0.3147619047619048
10586,0.339047619047619
Maximum time exceeded.
90,0.310952380952381
706,0.310952380952381
1073,0.27190476190476187
2883,0.34238095238095234
3442,0.34238095238095234
5272,0.3538095238095238
5853,0.3538095238095238
7441,0.36952380952380953
8115,0.36952380952380953
8544,0.3314285714285714
10405,0.3761904761904762
Maximum time exceeded.
87,0.30333333333333334
741,0.30333333333333334
1094,0.27095238095238094
2790,0.3442857142857143
3347,0.3442857142857143
5173,0.3528571428571429
5751,0.3528571428571429
7346,0.3528571428571429
8019,0.3528571428571429
8440,0.31380952380952387
10311,0.36380952380952386
Maximum time exceeded.
82,0.2933333333333334
691,0.2933333333333334
1042,0.2585714285714286
2779,0.3352380952380952
3313,0.3352380952380952
5118,0.3461904761904762
5674,0.3461904761904762
7260,0.3461904761904762
7917,0.3461904761904762
8333,0.30952380952380953
9904,0.36380952380952386
Maximum time exceeded.
85,0.3309523809523809
710,0.3309523809523809
1082,0.2957142857142857
2891,0.351904761904762
3459,0.351904761904762
5295,0.351904761904762
5889,0.351904761904762
7488,0.351904761904762
8165,0.351904761904762
8605,0.3157142857142857
10494,0.36000000000000004
Maximum time exceeded.
87,0.3080952380952381
712,0.3080952380952381
1061,0.28047619047619043
2858,0.33714285714285724
3410,0.33714285714285724
5229,0.33714285714285724
5801,0.33714285714285724
7387,0.33714285714285724
8062,0.33714285714285724
8483,0.2990476190476191
10328,0.3366666666666667
Maximum time exceeded.
84,0.3157142857142858
704,0.3157142857142858
1074,0.27857142857142864
2854,0.3404761904761905
3434,0.3404761904761905
5274,0.35
5867,0.35
7468,0.35
8144,0.35
8581,0.30904761904761907
10452,0.3547619047619048
Known optimum reached.
85,0.30333333333333334
709,0.30333333333333334
1050,0.27714285714285714
2836,0.37238095238095237
3381,0.37238095238095237
5210,0.380952380952381
Maximum time exceeded.
84,0.29
698,0.29
1055,0.2647619047619048
2823,0.3471428571428572
3370,0.3471428571428572
5196,0.3590476190476191
5792,0.3590476190476191
7508,0.36000000000000004
8177,0.36000000000000004
8618,0.31523809523809526
10471,0.3338095238095239
Known optimum reached.
91,0.30857142857142855
718,0.30857142857142855
1073,0.2761904761904762
2865,0.3490476190476191
3412,0.3490476190476191
5237,0.36476190476190473
5812,0.36476190476190473
7407,0.36476190476190473
8087,0.36476190476190473
8508,0.32285714285714284
9689,0.380952380952381
Known optimum reached.
87,0.3614285714285715
735,0.3614285714285715
1114,0.31666666666666665
2248,0.380952380952381
Maximum time exceeded.
86,0.30904761904761907
718,0.30904761904761907
1085,0.28666666666666674
2852,0.3400000000000001
3447,0.3400000000000001
5273,0.34619047619047627
5851,0.34619047619047627
7452,0.34619047619047627
8115,0.34619047619047627
8569,0.30904761904761907
10445,0.34857142857142853
Maximum time exceeded.
86,0.311904761904762
701,0.311904761904762
1055,0.27285714285714285
2839,0.3452380952380953
3375,0.3452380952380953
5186,0.3452380952380953
5759,0.3452380952380953
7346,0.3452380952380953
8007,0.3452380952380953
8421,0.30809523809523814
10283,0.36380952380952386
Maximum time exceeded.
87,0.32095238095238093
714,0.32095238095238093
1088,0.28952380952380957
2889,0.35190476190476194
3454,0.35190476190476194
5291,0.36380952380952375
5878,0.36380952380952375
7468,0.36380952380952375
8157,0.36380952380952375
8591,0.32666666666666666
10467,0.3461904761904762
Maximum time exceeded.
82,0.3585714285714286
695,0.3585714285714286
1057,0.3214285714285714
2817,0.35
3382,0.35
5204,0.36476190476190473
5794,0.36476190476190473
7388,0.36476190476190473
8065,0.36476190476190473
8517,0.3219047619047619
10262,0.3761904761904762
Maximum time exceeded.
87,0.32571428571428573
736,0.32571428571428573
1117,0.2857142857142857
2893,0.33761904761904765
3476,0.33761904761904765
5300,0.36380952380952375
5890,0.36380952380952375
7494,0.36380952380952375
8190,0.36380952380952375
8637,0.32476190476190475
10507,0.34857142857142864
Known optimum reached.
87,0.3285714285714286
726,0.3285714285714286
1084,0.2952380952380953
2888,0.37333333333333335
3460,0.37333333333333335
5290,0.380952380952381
