0.0	0.05	0.05	1264	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1221	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1391	100-100.xml	Known optimum reached.
0.0	0.05	0.05	4051	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3679	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3549	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1148	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1146	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1176	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1137	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3265	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1104	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3237	100-100.xml	Known optimum reached.
0.0	0.05	0.05	5470	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3320	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1092	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3259	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3178	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1133	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3434	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3250	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1134	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1100	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1084	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3222	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1132	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1075	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1091	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1124	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3209	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1104	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3276	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1095	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1098	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3255	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3241	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1128	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1118	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3195	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1118	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3290	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3300	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1134	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1104	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3243	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1120	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3211	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3197	100-100.xml	Known optimum reached.
0.0	0.05	0.05	3354	100-100.xml	Known optimum reached.
0.0	0.05	0.05	1092	100-100.xml	Known optimum reached.
0.0	0.05	0.05	10620	100-200.xml	Known optimum reached.
0.0	0.05	0.05	7859	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3453	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3134	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3189	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3384	100-200.xml	Known optimum reached.
0.0	0.05	0.05	1098	100-200.xml	Known optimum reached.
0.0	0.05	0.05	6320	100-200.xml	Known optimum reached.
0.0	0.05	0.05	5490	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3261	100-200.xml	Known optimum reached.
0.0	0.05	0.05	1062	100-200.xml	Known optimum reached.
0.0	0.05	0.05	1098	100-200.xml	Known optimum reached.
0.0	0.05	0.05	10067	100-200.xml	Maximum time exceeded.
0.0	0.05	0.05	5507	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3405	100-200.xml	Known optimum reached.
0.0	0.05	0.05	1146	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3264	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3542	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3234	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3059	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3216	100-200.xml	Known optimum reached.
0.0	0.05	0.05	1074	100-200.xml	Known optimum reached.
0.0	0.05	0.05	1139	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3221	100-200.xml	Known optimum reached.
0.0	0.05	0.05	1094	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3324	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3148	100-200.xml	Known optimum reached.
0.0	0.05	0.05	5636	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3220	100-200.xml	Known optimum reached.
0.0	0.05	0.05	1103	100-200.xml	Known optimum reached.
0.0	0.05	0.05	1150	100-200.xml	Known optimum reached.
0.0	0.05	0.05	5896	100-200.xml	Known optimum reached.
0.0	0.05	0.05	1117	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3384	100-200.xml	Known optimum reached.
0.0	0.05	0.05	8339	100-200.xml	Known optimum reached.
0.0	0.05	0.05	1174	100-200.xml	Known optimum reached.
0.0	0.05	0.05	1094	100-200.xml	Known optimum reached.
0.0	0.05	0.05	1069	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3197	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3222	100-200.xml	Known optimum reached.
0.0	0.05	0.05	1058	100-200.xml	Known optimum reached.
0.0	0.05	0.05	1097	100-200.xml	Known optimum reached.
0.0	0.05	0.05	10756	100-200.xml	Maximum time exceeded.
0.0	0.05	0.05	3463	100-200.xml	Known optimum reached.
0.0	0.05	0.05	1075	100-200.xml	Known optimum reached.
0.0	0.05	0.05	5534	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3269	100-200.xml	Known optimum reached.
0.0	0.05	0.05	1172	100-200.xml	Known optimum reached.
0.0	0.05	0.05	3193	100-200.xml	Known optimum reached.
0.0	0.05	0.05	1140	100-200.xml	Known optimum reached.
0.0	0.05	0.05	10388	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10538	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10368	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	11196	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10597	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10314	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10347	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10478	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10478	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10856	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10435	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10397	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10648	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10361	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10430	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10419	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10156	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10581	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10320	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10370	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10236	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10954	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10285	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10335	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10316	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10520	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10397	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10868	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10439	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10273	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10596	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	11805	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10745	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10325	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10851	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10319	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10362	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10413	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10196	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10570	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10468	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10299	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10435	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10412	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10360	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10439	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10574	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10690	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10521	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	10510	100-1000.xml	Maximum time exceeded.
0.0	0.05	0.05	348	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	116	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	356	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	114	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	112	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	114	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	111	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	114	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	112	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	115	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	115	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	112	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	113	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	350	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	111	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	117	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	112	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	16	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	17	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	18	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	111	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	113	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	346	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	115	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	112	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	114	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	113	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	114	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	111	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	113	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	113	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	18	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	112	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	114	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	113	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	112	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	113	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	110	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	111	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	116	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	112	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	111	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	113	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	16	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	17	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	111	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	351	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	116	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	346	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	114	OVA1.xml	Known optimum reached.
0.0	0.05	0.05	128	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	128	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	133	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	19	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	132	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	129	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	18	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	128	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	128	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	130	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	18	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	18	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	19	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	19	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	128	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	129	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	129	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	129	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	129	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	128	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	18	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	23	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	128	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	20	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	19	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	18	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	134	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	128	OVA2.xml	Known optimum reached.
0.0	0.05	0.05	18	OVA2.xml	Known optimum reached.
