r-OVA1.xml	f-OVA1.xml	F-OVA1.xml	r-OVA2.xml	f-OVA2.xml	F-OVA2.xml	r-OVA3.xml	f-OVA3.xml	F-OVA3.xml	r-XMA-c.xml	f-XMA-c.xml	F-XMA-c.xml	r-XMA-p.xml	f-XMA-p.xml	F-XMA-p.xml	r-XMD.xml	f-XMD.xml	F-XMD.xml	r-MSH.xml	f-MSH.xml	F-MSH.xml	r-NTH.xml	f-NTH.xml	F-NTH.xml	r-100-100.xml	f-100-100.xml	F-100-100.xml	r-100-200.xml	f-100-200.xml	F-100-200.xml	r-100-1000.xml	f-100-1000.xml	F-100-1000.xml	
4	22	3	3	17	3	43	567	74	3	5	1	159	2828	222	127	680	353	4	5	1	98	472	212	129	2170	43	105	1024	53	83	343	149
4	22	3	3	17	3	46	545	75	3	4	2	155	2727	131	64	892	230	4	4	1	104	369	277	201	2078	45	102	1023	54	85	350	148
4	24	3	3	17	4	32	559	71	4	4	2	153	343	149	62	879	230	4	4	1	95	336	277	132	1798	45	104	979	54	85	346	149
3	22	4	3	17	3	38	554	74	3	4	2	155	208	91	61	889	230	4	4	1	100	373	495	127	2177	44	106	1058	53	86	374	148
3	24	4	2	17	3	50	589	75	3	4	2	155	269	114	63	585	274	3	4	1	95	1140	211	128	1823	43	104	994	54	123	332	148
3	23	3	2	17	4	44	552	74	4	4	1	261	2774	90	62	591	274	4	4	1	94	456	211	128	1715	45	101	1007	52	126	345	149
4	22	3	3	16	3	36	536	74	3	5	1	157	208	92	63	629	278	4	4	1	116	685	275	127	2164	44	107	963	54	87	344	150
3	23	3	2	16	4	37	591	109	3	4	1	265	208	92	63	620	278	4	4	1	94	457	263	128	2211	48	115	1149	65	88	397	171
4	24	3	3	24	4	43	691	126	4	4	2	147	2792	90	62	623	277	3	4	1	102	589	216	126	2141	51	103	978	54	84	363	152
4	23	3	3	17	4	38	594	73	3	4	2	151	208	91	65	803	314	4	4	0	95	627	277	129	1772	45	105	1064	56	85	359	150
4	22	3	3	19	3	40	557	74	4	4	2	152	378	91	59	636	276	4	4	0	96	420	238	127	2195	43	101	959	54	85	345	151
4	22	3	3	17	4	37	528	74	3	4	2	155	208	90	66	849	534	4	4	1	97	336	278	125	1860	45	102	1007	56	87	349	149
4	22	3	3	16	3	35	546	75	4	5	2	155	2830	90	64	662	296	4	4	1	116	432	273	129	2106	43	104	996	59	82	343	149
4	22	3	3	18	4	86	573	78	4	4	2	156	425	151	56	843	570	3	4	1	88	1159	213	127	1925	44	105	943	52	85	338	152
4	22	4	3	17	3	42	597	75	4	4	1	157	210	150	71	624	277	3	5	1	123	588	276	126	1861	42	102	993	51	82	348	175
4	22	3	3	18	4	37	557	74	3	4	2	169	211	140	317	596	275	3	4	1	84	508	214	131	1893	43	101	951	53	121	353	149
4	22	4	3	17	3	40	570	74	3	5	1	314	342	149	59	620	277	3	4	1	116	589	270	127	1752	44	101	952	53	85	348	173
4	21	3	3	18	3	31	518	73	4	4	1	155	208	90	65	614	275	4	4	1	106	608	214	131	2123	45	103	942	53	98	345	153
4	22	4	3	17	4	35	581	74	3	5	2	155	206	152	65	1070	551	3	4	1	96	389	304	128	1933	43	107	1040	53	88	338	148
4	24	3	3	17	4	38	555	74	3	4	1	152	3287	151	64	970	251	3	5	1	79	363	295	129	1846	44	103	975	53	87	343	168
3	22	4	3	17	3	33	524	76	3	4	2	155	208	91	67	874	550	4	4	1	95	386	278	168	1785	45	99	1016	52	86	361	150
4	22	3	3	18	3	38	588	68	4	4	1	156	206	2539	74	854	571	3	4	1	79	1151	214	127	1701	43	105	1061	53	127	345	150
3	22	3	2	16	4	48	545	75	4	4	1	181	356	91	67	952	230	4	4	0	99	436	265	126	1782	48	107	1054	55	84	381	148
4	22	3	3	17	3	32	561	79	4	5	1	157	207	90	68	817	543	4	4	1	110	345	277	171	1808	44	107	975	53	84	361	148
