Crossover-b	Crossover-a	Hungry-b	Hungry-a	LocalBranching-b	LocalBranching-a	Mutation-b	Mutation-a	RandomRemove-b	RandomRemove-a	RemoveWorst-b	RemoveWorst-a
0.47363636363636374	0.47363636363636374	0.4827272727272727	0.49272727272727274	0.4809090909090909	0.49454545454545457	0.4818181818181818	0.49454545454545457	0.48545454545454547	0.48545454545454547	0.4827272727272727	0.4827272727272727
0.4854545454545455	0.4854545454545455	0.4827272727272727	0.4827272727272727	0.4981818181818183	0.4981818181818183	0.4727272727272727	0.4809090909090909	0.4781818181818182	0.4781818181818182	0.48090909090909095	0.48090909090909095
0.4727272727272727	0.4727272727272727	0.47727272727272735	0.4818181818181818	0.47818181818181826	0.47818181818181826	0.47272727272727283	0.4872727272727273	0.4754545454545455	0.4754545454545455	0.48090909090909095	0.48090909090909095
0.4890909090909092	0.4890909090909092	0.4790909090909091	0.4936363636363637	0.4790909090909092	0.490909090909091	0.4745454545454546	0.4981818181818182	0.46909090909090917	0.46909090909090917	0.4754545454545454	0.4754545454545454
0.4836363636363637	0.4881818181818182	0.4981818181818182	0.4981818181818182	0.4745454545454546	0.4972727272727273	0.4890909090909092	0.4981818181818183	0.49454545454545457	0.49454545454545457	0.4772727272727273	0.4772727272727273
0.4818181818181818	0.4818181818181818	0.4972727272727273	0.4972727272727273	0.4863636363636364	0.4972727272727273	0.49454545454545457	0.49454545454545457	0.48363636363636364	0.48363636363636364	0.47454545454545466	0.47454545454545466
0.48818181818181816	0.48818181818181816	0.4827272727272727	0.4827272727272727	0.48727272727272725	0.48727272727272725	0.4854545454545455	0.49363636363636376	0.4981818181818182	0.4981818181818182	0.4763636363636364	0.4763636363636364
0.49454545454545457	0.49454545454545457	0.4972727272727273	0.4972727272727273	0.48181818181818187	0.4981818181818183	0.48272727272727267	0.48727272727272736	0.47545454545454546	0.47545454545454546	0.48000000000000004	0.48000000000000004
0.4763636363636364	0.4763636363636364	0.4781818181818183	0.4781818181818183	0.48818181818181833	0.49363636363636376	0.4736363636363637	0.4863636363636364	0.4709090909090909	0.4709090909090909	0.49090909090909096	0.49090909090909096
0.4836363636363637	0.4836363636363637	0.48818181818181816	0.48818181818181816	0.4736363636363637	0.47545454545454546	0.4872727272727273	0.4872727272727273	0.4745454545454546	0.4745454545454546	0.48818181818181816	0.48818181818181816
0.48818181818181816	0.48818181818181816	0.47727272727272735	0.4890909090909092	0.47454545454545455	0.4881818181818182	0.47454545454545455	0.47727272727272735	0.4754545454545455	0.4754545454545455	0.48818181818181816	0.48818181818181816
0.4736363636363637	0.4736363636363637	0.4727272727272728	0.4854545454545455	0.4881818181818182	0.4881818181818182	0.4745454545454546	0.49272727272727274	0.47727272727272724	0.47727272727272724	0.48000000000000004	0.48000000000000004
0.4854545454545455	0.4854545454545455	0.4845454545454546	0.4845454545454546	0.4800000000000001	0.49363636363636376	0.4772727272727273	0.49090909090909096	0.48727272727272736	0.48727272727272736	0.470909090909091	0.470909090909091
0.47818181818181815	0.47818181818181815	0.4763636363636364	0.49272727272727274	0.4781818181818182	0.4836363636363637	0.47818181818181826	0.47818181818181826	0.4736363636363637	0.4736363636363637	0.4818181818181818	0.4818181818181818
0.4845454545454546	0.4845454545454546	0.46727272727272734	0.48545454545454564	0.47181818181818186	0.4981818181818183	0.4663636363636364	0.4972727272727273	0.4854545454545455	0.4854545454545455	0.49272727272727274	0.49272727272727274
