Crossover-b	Crossover-a	Hungry-b	Hungry-a	LocalBranching-b	LocalBranching-a	Mutation-b	Mutation-a	RandomRemove-b	RandomRemove-a	RemoveWorst-b	RemoveWorst-a
0.3342857142857143	0.3342857142857143	0.33047619047619053	0.35000000000000003	0.35000000000000003	0.36380952380952386	0.36047619047619056	0.3628571428571429	0.3376190476190477	0.3376190476190477	0.33809523809523817	0.33809523809523817
0.34285714285714286	0.34285714285714286	0.3528571428571429	0.3580952380952382	0.3357142857142858	0.34380952380952384	0.3480952380952381	0.36047619047619056	0.3380952380952381	0.3380952380952381	0.34142857142857147	0.34142857142857147
0.3285714285714286	0.3285714285714286	0.3614285714285714	0.37619047619047613	0.32952380952380955	0.35761904761904767	0.3352380952380952	0.35285714285714287	0.3352380952380952	0.3352380952380952	0.33857142857142863	0.33857142857142863
0.35190476190476194	0.35190476190476194	0.35095238095238096	0.3561904761904762	0.3352380952380952	0.35190476190476194	0.3428571428571428	0.34571428571428575	0.32190476190476197	0.32190476190476197	0.34523809523809534	0.34523809523809534
0.3352380952380951	0.3352380952380951	0.33952380952380956	0.33952380952380956	0.35428571428571437	0.36380952380952386	0.32619047619047625	0.360952380952381	0.3304761904761906	0.3304761904761906	0.3466666666666667	0.3466666666666667
0.33571428571428574	0.33571428571428574	0.37047619047619046	0.37047619047619046	0.34523809523809534	0.3580952380952382	0.3342857142857144	0.33952380952380956	0.3561904761904763	0.3561904761904763	0.3385714285714287	0.3385714285714287
0.3433333333333334	0.3433333333333334	0.3266666666666667	0.36047619047619045	0.3304761904761905	0.34238095238095245	0.32380952380952377	0.3761904761904762	0.3528571428571429	0.3528571428571429	0.35619047619047617	0.35619047619047617
0.3414285714285714	0.3414285714285714	0.3452380952380953	0.3452380952380953	0.32952380952380955	0.3423809523809524	0.3528571428571428	0.3528571428571428	0.33142857142857146	0.33142857142857146	0.33809523809523817	0.33809523809523817
0.33952380952380956	0.33952380952380956	0.34571428571428575	0.3595238095238096	0.3447619047619048	0.3533333333333334	0.33523809523809533	0.3628571428571429	0.33	0.33	0.34619047619047627	0.34619047619047627
0.34047619047619043	0.34047619047619043	0.3447619047619048	0.35809523809523813	0.33952380952380956	0.3452380952380953	0.3371428571428571	0.3371428571428571	0.34619047619047627	0.34619047619047627	0.3276190476190477	0.3276190476190477
0.3438095238095238	0.3438095238095238	0.33952380952380956	0.33952380952380956	0.3280952380952381	0.36	0.32666666666666677	0.3561904761904763	0.33714285714285713	0.33714285714285713	0.3404761904761905	0.3404761904761905
0.35	0.35	0.32761904761904764	0.34142857142857147	0.3380952380952381	0.3380952380952381	0.34285714285714286	0.37857142857142867	0.36428571428571427	0.36428571428571427	0.33952380952380956	0.33952380952380956
0.3476190476190477	0.3476190476190477	0.33571428571428574	0.3519047619047619	0.34380952380952384	0.380952380952381	0.3480952380952381	0.37333333333333335	0.36142857142857143	0.36142857142857143	0.35619047619047617	0.35619047619047617
0.3385714285714287	0.3395238095238095	0.3480952380952381	0.3480952380952381	0.36380952380952386	0.36380952380952386	0.33142857142857146	0.35809523809523813	0.37047619047619046	0.37047619047619046	0.3519047619047619	0.3519047619047619
0.340952380952381	0.340952380952381	0.3433333333333333	0.3595238095238095	0.35523809523809524	0.37857142857142856	0.3376190476190477	0.3376190476190477	0.33761904761904765	0.33761904761904765	0.33238095238095233	0.33238095238095233
0.3185714285714286	0.3285714285714286	0.3304761904761904	0.3533333333333334	0.33809523809523806	0.35428571428571437	0.33571428571428574	0.340952380952381	0.3338095238095239	0.3338095238095239	0.32571428571428573	0.32571428571428573
0.32952380952380955	0.32952380952380955	0.34142857142857147	0.36000000000000004	0.3461904761904762	0.3714285714285715	0.34238095238095245	0.37857142857142867	0.3347619047619048	0.3347619047619048	0.3276190476190477	0.3276190476190477
0.3285714285714286	0.3480952380952381	0.3271428571428572	0.37857142857142867	0.3376190476190477	0.37285714285714294	0.3423809523809524	0.37857142857142856	0.3533333333333334	0.3533333333333334	0.3423809523809524	0.3423809523809524
