131	0.7666666666666667	127	0.7733333333333338	127	0.7600000000000002	130	0.7633333333333336	128	0.7766666666666668	131	0.79	128	0.7700000000000001	129	0.7633333333333335	127	0.7800000000000007	128	0.7833333333333337	131	0.7600000000000003	126	0.7766666666666666	127	0.7800000000000004	130	0.7866666666666668	128	0.7833333333333338	132	0.8000000000000003	129	0.8000000000000002	130	0.7866666666666668	129	0.7666666666666667	131	0.7866666666666668	
499	0.7666666666666667	498	0.7733333333333338	493	0.7600000000000002	506	0.7633333333333338	503	0.7766666666666668	505	0.79	492	0.7700000000000001	497	0.7633333333333335	501	0.7800000000000007	495	0.7833333333333337	497	0.7600000000000003	492	0.7766666666666666	498	0.7800000000000004	503	0.7866666666666668	501	0.7833333333333338	504	0.8000000000000003	510	0.8000000000000002	506	0.7866666666666668	501	0.7666666666666667	500	0.7866666666666668	
959	0.7666666666666667	958	0.7733333333333338	950	0.7600000000000002	969	0.7633333333333338	961	0.7766666666666668	974	0.79	943	0.7700000000000001	952	0.7633333333333335	969	0.7800000000000007	957	0.7833333333333337	962	0.7600000000000003	955	0.7766666666666666	953	0.7800000000000004	965	0.7866666666666668	962	0.7833333333333338	955	0.8000000000000003	982	0.8000000000000002	968	0.7866666666666668	960	0.7666666666666667	951	0.7866666666666668	
1466	0.8100000000000004	1480	0.8133333333333337	1450	0.816666666666667	1479	0.826666666666667	1473	0.8133333333333336	1482	0.8300000000000004	1438	0.8233333333333337	1459	0.8066666666666669	1475	0.8333333333333337	1474	0.8166666666666671	1462	0.8233333333333337	1464	0.8300000000000003	1460	0.8266666666666671	1480	0.836666666666667	1475	0.836666666666667	1462	0.836666666666667	1505	0.836666666666667	1481	0.836666666666667	1468	0.836666666666667	1455	0.836666666666667	
1870	0.8100000000000004	1881	0.8133333333333337	1847	0.816666666666667	1891	0.826666666666667	1873	0.8133333333333336	1880	0.8300000000000004	1839	0.8233333333333337	1857	0.8066666666666669	1879	0.8333333333333337	1878	0.8166666666666671	1862	0.8233333333333337	1867	0.8300000000000003	1865	0.8266666666666671	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
2383	0.8100000000000004	2389	0.8133333333333337	2348	0.816666666666667	2418	0.826666666666667	2378	0.8133333333333336	2388	0.8300000000000004	2340	0.8233333333333337	2360	0.8066666666666669	2399	0.8333333333333337	2389	0.8166666666666671	2368	0.8233333333333337	2390	0.8300000000000003	2371	0.8266666666666671	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
2931	0.8100000000000004	2943	0.8200000000000004	2905	0.8300000000000004	2988	0.836666666666667	2930	0.836666666666667	2944	0.836666666666667	2892	0.836666666666667	2910	0.836666666666667	2963	0.836666666666667	2956	0.836666666666667	2933	0.836666666666667	2960	0.836666666666667	2932	0.836666666666667	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
3363	0.8100000000000004	3378	0.8200000000000004	3336	0.8300000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
3914	0.8100000000000004	3931	0.8200000000000004	3887	0.8300000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
4523	0.8333333333333337	4543	0.8200000000000004	4489	0.836666666666667	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
4997	0.8333333333333337	5007	0.8200000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
5600	0.8333333333333337	5609	0.8200000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
6257	0.8333333333333337	6256	0.836666666666667	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
6752	0.8333333333333337	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
7402	0.8333333333333337	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
8111	0.8333333333333337	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
8644	0.8333333333333337	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
9361	0.8333333333333337	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
10120	0.8333333333333337	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
