133	0.766666666666667	127	0.7700000000000001	130	0.7800000000000002	134	0.7600000000000003	130	0.7466666666666668	131	0.7600000000000006	125	0.7633333333333336	129	0.7766666666666668	128	0.7833333333333337	130	0.7833333333333334	130	0.7766666666666667	129	0.7733333333333335	127	0.7633333333333336	131	0.7866666666666666	131	0.7933333333333336	130	0.786666666666667	132	0.7800000000000002	131	0.7700000000000002	126	0.7800000000000005	128	0.7933333333333333	
419	0.7000000000000001	408	0.7000000000000003	419	0.7066666666666667	416	0.7000000000000002	409	0.7066666666666669	407	0.6933333333333335	396	0.6866666666666669	410	0.7166666666666669	407	0.7166666666666669	406	0.6966666666666667	415	0.6800000000000002	420	0.6933333333333337	410	0.6933333333333336	416	0.7300000000000002	414	0.7000000000000001	413	0.7133333333333337	413	0.7200000000000003	417	0.7133333333333336	407	0.7100000000000003	412	0.7200000000000002	
895	0.8233333333333337	869	0.8200000000000004	890	0.8233333333333338	887	0.7933333333333337	888	0.8300000000000004	874	0.8200000000000004	855	0.8233333333333336	885	0.8300000000000004	870	0.8333333333333337	867	0.8300000000000004	887	0.8133333333333337	890	0.8233333333333337	870	0.8266666666666671	896	0.8200000000000004	881	0.8300000000000004	876	0.836666666666667	875	0.836666666666667	884	0.836666666666667	878	0.836666666666667	890	0.836666666666667	
1185	0.7700000000000004	1154	0.7400000000000002	1178	0.7700000000000002	1172	0.7266666666666669	1170	0.7700000000000001	1154	0.7333333333333334	1136	0.7700000000000002	1168	0.7433333333333336	1156	0.7666666666666668	1148	0.776666666666667	1173	0.7200000000000004	1179	0.7500000000000002	1154	0.7400000000000002	1182	0.766666666666667	1165	0.7766666666666667	 	 	 	 	 	 	 	 	 	 	
1534	0.7700000000000004	1495	0.7466666666666669	1527	0.7700000000000002	1519	0.7733333333333334	1525	0.7700000000000001	1495	0.7733333333333338	1478	0.7833333333333335	1512	0.7433333333333336	1503	0.8333333333333337	1490	0.7933333333333337	1524	0.7466666666666669	1529	0.776666666666667	1497	0.766666666666667	1532	0.766666666666667	1511	0.7766666666666667	 	 	 	 	 	 	 	 	 	 	
1971	0.7700000000000004	1922	0.7466666666666669	1963	0.7700000000000002	1945	0.7733333333333334	1954	0.7700000000000001	1919	0.7733333333333338	1899	0.7833333333333335	1945	0.7433333333333336	1937	0.8333333333333337	1916	0.7933333333333337	1956	0.7466666666666669	1964	0.776666666666667	1920	0.766666666666667	1971	0.766666666666667	1935	0.7766666666666667	 	 	 	 	 	 	 	 	 	 	
2237	0.6966666666666667	2182	0.6666666666666667	2229	0.7100000000000002	2204	0.7200000000000001	2223	0.6766666666666669	2183	0.6933333333333336	2153	0.7266666666666667	2208	0.6633333333333338	2211	0.7533333333333336	2181	0.6966666666666667	2220	0.6866666666666669	2238	0.7100000000000001	2188	0.706666666666667	2238	0.7000000000000005	2199	0.7033333333333336	 	 	 	 	 	 	 	 	 	 	
2687	0.8200000000000004	2625	0.8300000000000003	2680	0.8300000000000004	2645	0.8233333333333336	2668	0.836666666666667	2627	0.836666666666667	2593	0.836666666666667	2660	0.836666666666667	2669	0.836666666666667	2628	0.836666666666667	2662	0.836666666666667	2691	0.836666666666667	2629	0.836666666666667	2693	0.836666666666667	2653	0.836666666666667	 	 	 	 	 	 	 	 	 	 	
2958	0.7666666666666672	2889	0.7500000000000004	2948	0.7833333333333335	2912	0.7300000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
3292	0.7700000000000004	3225	0.7533333333333335	3281	0.8000000000000003	3245	0.8233333333333336	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
3707	0.7700000000000004	3641	0.7533333333333335	3698	0.8000000000000003	3663	0.8233333333333336	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
3965	0.6800000000000005	3895	0.6900000000000002	3954	0.7233333333333336	3915	0.7433333333333334	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
4403	0.8233333333333337	4320	0.8200000000000004	4409	0.836666666666667	4342	0.836666666666667	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
4663	0.7633333333333338	4577	0.7666666666666673	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
4990	0.7800000000000002	4896	0.796666666666667	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
5384	0.7800000000000002	5296	0.796666666666667	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
5630	0.6933333333333335	5542	0.7033333333333337	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
6056	0.8133333333333337	5964	0.8200000000000002	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
6308	0.7466666666666668	6220	0.7600000000000001	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
6626	0.7800000000000005	6534	0.7733333333333337	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
7016	0.7800000000000005	6922	0.7733333333333337	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
7261	0.7066666666666669	7168	0.7200000000000003	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
7679	0.826666666666667	7593	0.8233333333333337	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
7930	0.7466666666666669	7849	0.7300000000000003	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
8247	0.8166666666666671	8167	0.836666666666667	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
8634	0.8166666666666671	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
8882	0.7566666666666669	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
9306	0.8300000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
9562	0.7700000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
9880	0.836666666666667	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
