104	0.6620000000000004	105	0.6080000000000003	104	0.6500000000000004	104	0.6500000000000004	101	0.6400000000000003	102	0.6360000000000003	106	0.6580000000000004	108	0.6140000000000004	107	0.6460000000000004	128	0.6400000000000003	105	0.6360000000000003	104	0.6180000000000003	103	0.6300000000000003	147	0.6360000000000003	104	0.6540000000000004	102	0.6480000000000004	104	0.6280000000000003	101	0.6380000000000005	104	0.6300000000000003	113	0.6560000000000004	
472	0.6620000000000004	480	0.6080000000000003	473	0.6500000000000004	478	0.6500000000000004	461	0.6400000000000003	470	0.6360000000000003	483	0.6580000000000004	520	0.6140000000000004	495	0.6460000000000004	495	0.6400000000000003	479	0.6360000000000003	468	0.6180000000000003	475	0.6300000000000003	571	0.6360000000000003	472	0.6540000000000004	462	0.6480000000000004	484	0.6280000000000003	468	0.6380000000000005	475	0.6300000000000003	516	0.6560000000000004	
753	0.6180000000000003	761	0.5600000000000003	761	0.5940000000000003	766	0.6060000000000003	742	0.5840000000000003	755	0.5780000000000003	766	0.5900000000000003	827	0.5600000000000003	807	0.5820000000000003	788	0.5960000000000003	774	0.5640000000000003	744	0.5740000000000003	758	0.5740000000000004	904	0.6040000000000003	759	0.5900000000000003	744	0.6000000000000003	784	0.5880000000000003	748	0.5860000000000003	763	0.5560000000000003	816	0.5960000000000003	
1286	0.6960000000000005	1309	0.6880000000000004	1303	0.6860000000000004	1301	0.6740000000000004	1271	0.7040000000000004	1274	0.6900000000000004	1266	0.6940000000000004	1369	0.6800000000000004	1364	0.6940000000000004	1293	0.7140000000000004	1291	0.7000000000000004	1261	0.7060000000000004	1283	0.6980000000000004	1566	0.7100000000000004	1280	0.7200000000000004	1337	0.7020000000000004	1298	0.7140000000000004	1262	0.7220000000000004	1305	0.7100000000000004	1358	0.7260000000000004	
1709	0.6960000000000005	1733	0.6880000000000004	1736	0.6860000000000004	1728	0.6740000000000004	1697	0.7040000000000004	1699	0.6900000000000004	1692	0.6940000000000004	1930	0.6800000000000004	1850	0.6940000000000004	1730	0.7140000000000004	1713	0.7000000000000004	1679	0.7060000000000004	1709	0.6980000000000004	2351	0.7100000000000004	1719	0.7200000000000004	1758	0.7020000000000004	1746	0.7140000000000004	1686	0.7220000000000004	1744	0.7100000000000004	 	 	
2326	0.7000000000000005	2291	0.7020000000000004	2385	0.6880000000000004	2311	0.6860000000000004	2282	0.7040000000000004	2309	0.7120000000000004	2309	0.7020000000000004	2570	0.7080000000000004	2470	0.7220000000000004	2303	0.7180000000000004	2285	0.7040000000000004	2235	0.7220000000000004	2299	0.7120000000000004	2966	0.7260000000000004	2274	0.7260000000000004	2281	0.7260000000000004	2284	0.7260000000000004	2247	0.7260000000000004	2299	0.7260000000000004	 	 	
2762	0.7000000000000005	2732	0.7020000000000004	2834	0.6880000000000004	2753	0.6860000000000004	2713	0.7040000000000004	2752	0.7120000000000004	2743	0.7020000000000004	3105	0.7080000000000004	2970	0.7220000000000004	2752	0.7180000000000004	2721	0.7040000000000004	2666	0.7220000000000004	2741	0.7120000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
3486	0.7000000000000005	3449	0.7020000000000004	3554	0.6880000000000004	3483	0.6860000000000004	3423	0.7040000000000004	3471	0.7120000000000004	3470	0.7020000000000004	4012	0.7080000000000004	3834	0.7220000000000004	3483	0.7180000000000004	3442	0.7040000000000004	3383	0.7220000000000004	3469	0.7120000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
3885	0.7000000000000005	3845	0.7020000000000004	3964	0.6880000000000004	3889	0.6860000000000004	3821	0.7040000000000004	3875	0.7120000000000004	3874	0.7020000000000004	4915	0.7080000000000004	4259	0.7220000000000004	3892	0.7180000000000004	3846	0.7040000000000004	3776	0.7220000000000004	3871	0.7120000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
4207	0.6480000000000004	4168	0.6460000000000004	4290	0.6140000000000003	4214	0.6380000000000005	4143	0.6280000000000003	4199	0.6540000000000004	4199	0.6460000000000004	5316	0.6520000000000004	4655	0.6540000000000004	4225	0.6660000000000005	4165	0.6360000000000003	4091	0.6740000000000004	4196	0.6560000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
4786	0.7000000000000005	4805	0.7120000000000004	4860	0.6880000000000004	4959	0.7020000000000004	4717	0.7040000000000004	4790	0.7000000000000005	4767	0.7200000000000004	5992	0.7260000000000004	5325	0.7260000000000004	4789	0.7260000000000004	4726	0.7260000000000004	4630	0.7260000000000004	4751	0.7260000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
5270	0.7000000000000005	5279	0.7120000000000004	5343	0.6880000000000004	5446	0.7020000000000004	5198	0.7040000000000004	5269	0.7000000000000005	5241	0.7200000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
5899	0.7000000000000005	5870	0.7120000000000004	6038	0.6900000000000005	6105	0.7040000000000004	5830	0.7040000000000004	5938	0.7000000000000005	5835	0.7260000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
6381	0.7000000000000005	6342	0.7120000000000004	6530	0.6900000000000005	6604	0.7040000000000004	6325	0.7040000000000004	6425	0.7000000000000005	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
7136	0.7000000000000005	7092	0.7120000000000004	7292	0.6900000000000005	7354	0.7040000000000004	7085	0.7040000000000004	7207	0.7120000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
7566	0.7000000000000005	7520	0.7120000000000004	7725	0.6900000000000005	7783	0.7040000000000004	7525	0.7040000000000004	7642	0.7120000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
7914	0.6520000000000004	7871	0.6540000000000004	8077	0.6280000000000003	8138	0.6340000000000005	7878	0.6480000000000004	8003	0.6480000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
8545	0.7100000000000004	8480	0.7040000000000004	8677	0.7140000000000004	8744	0.6880000000000004	8482	0.7160000000000004	8626	0.7260000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
9068	0.7100000000000004	8988	0.7040000000000004	9203	0.7140000000000004	9270	0.6880000000000004	9002	0.7160000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
9703	0.7220000000000004	9646	0.7040000000000004	9867	0.7260000000000004	9920	0.7000000000000004	9668	0.7260000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
10246	0.7220000000000004	10167	0.7040000000000004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
