38	0.25372930067058974	79	0.2533187354591488	42	0.2530450253181879	80	0.2541398658820309	45	0.2538661557410702	81	0.2545504310934719	93	0.2533187354591487	51	0.2540030108115504	40	0.2538661557410702	42	0.25441357602299147	81	0.2533187354591487	44	0.2541398658820308	44	0.25427672095251114	34	0.253455590529629	44	0.25468728616395225	34	0.25263446010674684	34	0.2546872861639522	38	0.25468728616395225	85	0.2553715615163541	89	0.25537156151635404	
774	0.25372930067058974	1108	0.2533187354591488	805	0.2530450253181879	1086	0.2541398658820309	814	0.2538661557410702	807	0.2545504310934719	798	0.2533187354591487	800	0.2540030108115504	810	0.25386615574107024	830	0.25441357602299147	779	0.2533187354591487	817	0.2541398658820308	806	0.25427672095251114	773	0.253455590529629	828	0.2546872861639523	784	0.25263446010674684	775	0.2546872861639522	767	0.25468728616395225	 	 	 	 	
1751	0.25372930067058974	2069	0.2533187354591488	1755	0.2530450253181879	2048	0.2541398658820309	1754	0.2538661557410702	1769	0.2545504310934719	1749	0.2533187354591487	1778	0.2540030108115504	1777	0.25386615574107024	1795	0.25441357602299147	1694	0.2533187354591487	1780	0.2541398658820308	1774	0.25427672095251114	1755	0.253455590529629	1774	0.2546872861639523	1743	0.25263446010674684	1767	0.2546872861639522	1738	0.25468728616395225	 	 	 	 	
2763	0.25482414123443275	3049	0.25482414123443275	2730	0.2546872861639523	3039	0.25482414123443275	2729	0.25413986588203097	2760	0.25455043109347203	2726	0.2546872861639523	2755	0.2546872861639523	2764	0.25482414123443275	2777	0.2544135760229916	2636	0.2545504310934719	2763	0.2553715615163541	2762	0.2553715615163541	2759	0.2553715615163541	2741	0.2553715615163541	2720	0.25537156151635415	2793	0.25537156151635415	2731	0.25537156151635415	 	 	 	 	
3549	0.25482414123443275	3800	0.25482414123443275	3469	0.2546872861639523	3793	0.25482414123443275	3472	0.25413986588203097	3513	0.25455043109347203	3469	0.2546872861639523	3501	0.2546872861639523	3527	0.25482414123443275	3541	0.2544135760229916	3371	0.2545504310934719	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
4627	0.25482414123443275	4850	0.25482414123443275	4496	0.2546872861639523	4847	0.25482414123443275	4506	0.25413986588203097	4576	0.25455043109347203	4509	0.2546872861639523	4547	0.2546872861639523	4576	0.25482414123443275	4602	0.2544135760229916	4365	0.2545504310934719	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
5740	0.25482414123443275	5919	0.25482414123443275	5565	0.2546872861639523	5926	0.25482414123443275	5566	0.25537156151635415	5656	0.2553715615163541	5575	0.2553715615163541	5598	0.2553715615163541	5660	0.2553715615163541	5683	0.2553715615163541	5402	0.2553715615163541	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
6585	0.25482414123443275	6759	0.25482414123443275	6367	0.2546872861639523	6758	0.25482414123443275	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
7755	0.25482414123443275	7917	0.25482414123443275	7486	0.2546872861639523	7906	0.25482414123443275	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
8952	0.25482414123443275	9085	0.2553715615163541	8643	0.2553715615163541	9075	0.2553715615163541	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
9833	0.25482414123443275	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
